13925.317	-13.45	34.144772
12671.831	-15.4	0
10014.314	-18.6	-22.927473
10978.985	-19.1	30.528435
12369.803	-18.05	0
14032.607	-18.45	0
11044.803	-11.3	89.794775
12196.098	-17.55	0
11044.803	-19.25	28.324861
12344.872	-14.2	63.823747
11569.327	-14.25	128.81762
13342.578	-15.3	0
10702.391	-10.1	0.33642715
13978.913	-11.5	20.705183
11734.957	-12.7	148.01631
12901.613	-12.35	85.049618
11758.818	-14.35	105.38826
10059.157	-15.7	22.94653
10014.314	-13.85	21.259387
12799.158	-11.35	65.411986
13791.763	-13.4	38.937707
